hour,t(sec),Tap(pu),Type,Name,Step_1
72,0.0,1.03125,Transformer,monregcontrol-reg_contr_c,
73,0.0,1.03125,Transformer,monregcontrol-reg_contr_c,
74,0.0,1.03125,Transformer,monregcontrol-reg_contr_c,
75,0.0,1.03125,Transformer,monregcontrol-reg_contr_c,
76,0.0,1.03125,Transformer,monregcontrol-reg_contr_c,
77,0.0,1.03125,Transformer,monregcontrol-reg_contr_c,
78,0.0,1.03125,Transformer,monregcontrol-reg_contr_c,
79,0.0,1.03125,Transformer,monregcontrol-reg_contr_c,
80,0.0,1.03125,Transformer,monregcontrol-reg_contr_c,
81,0.0,1.0375,Transformer,monregcontrol-reg_contr_c,
82,0.0,1.0375,Transformer,monregcontrol-reg_contr_c,
83,0.0,1.0375,Transformer,monregcontrol-reg_contr_c,
84,0.0,1.0375,Transformer,monregcontrol-reg_contr_c,
85,0.0,1.0375,Transformer,monregcontrol-reg_contr_c,
86,0.0,1.0375,Transformer,monregcontrol-reg_contr_c,
87,0.0,1.0375,Transformer,monregcontrol-reg_contr_c,
88,0.0,1.0375,Transformer,monregcontrol-reg_contr_c,
89,0.0,1.0375,Transformer,monregcontrol-reg_contr_c,
90,0.0,1.0375,Transformer,monregcontrol-reg_contr_c,
91,0.0,1.0375,Transformer,monregcontrol-reg_contr_c,
92,0.0,1.0375,Transformer,monregcontrol-reg_contr_c,
93,0.0,1.0375,Transformer,monregcontrol-reg_contr_c,
94,0.0,1.0375,Transformer,monregcontrol-reg_contr_c,
95,0.0,1.0375,Transformer,monregcontrol-reg_contr_c,
96,0.0,1.0375,Transformer,monregcontrol-reg_contr_c,
